Date, WU_422, WV_423,WU_mean,WV_mean,WU_anom,WV_anom
5/23/18 0:00,-7.513631,-3.6161566,-1.79765,-0.3479322,-5.715981,-3.2682244
5/24/18 0:00,-6.5235653,-1.6984321,-1.96246,-0.579887,-4.5611053,-1.1185451
5/25/18 0:00,-6.592945,-2.498361,-1.97772,-0.6287196,-4.615225,-1.8696414
5/26/18 0:00,-6.6954107,-3.2546756,-1.834274,-0.6897603,-4.8611367,-2.5649153
5/27/18 0:00,-8.330729,-2.025937,-1.587059,-0.5463146,-6.74367,-1.4796224
5/28/18 0:00,-5.753907,1.2135677,-1.410041,-0.1312376,-4.343866,1.3448053
5/29/18 0:00,-4.711237,-0.07568383,-1.297116,0.07630093,-3.414121,-0.15198476
5/30/18 0:00,-6.3094306,-1.4342437,-1.242179,-0.2594231,-5.0672516,-1.1748206
5/31/18 0:00,-4.29393,-0.43165815,-1.205555,-0.7141767,-3.088375,0.28251855
6/1/18 0:00,-0.5359335,1.7008302,-1.165878,-0.3448802,0.6299445,2.0457104
6/2/18 0:00,-2.259039,3.1188831,-1.135358,-0.2105906,-1.123681,3.3294737
6/3/18 0:00,-5.927484,1.2014465,-1.13841,-0.3235159,-4.789074,1.5249624
6/4/18 0:00,-6.2464743,-2.0789914,-1.144514,-0.2838394,-5.1019603,-1.795152
6/5/18 0:00,-2.8525028,-3.9834137,-1.098733,-0.1739661,-1.7537698,-3.8094476
6/6/18 0:00,-2.129026,-4.25397,-0.98886,-0.4455974,-1.140166,-3.8083726
6/7/18 0:00,-5.5856595,-4.967231,-0.82405,-0.5493667,-4.7616095,-4.4178643
6/8/18 0:00,-6.028042,-4.1790147,-0.6928124,-0.3662444,-5.3352296,-3.8127703
6/9/18 0:00,5.148443,-1.4173162,-0.6928124,-0.2105906,5.8412554,-1.2067256
6/10/18 0:00,6.200229,-3.1697998,-0.8576224,-0.3601404,7.0578514,-2.8096594
6/11/18 0:00,3.467784,-1.5484962,-1.010224,-0.6897603,4.478008,-0.8587359
6/12/18 0:00,3.2370253,-0.9198576,-1.092629,-0.9400274,4.3296543,0.0201698
6/13/18 0:00,1.5897784,-1.1256386,-1.101785,-0.3357241,2.6915634,-0.7899145
6/14/18 0:00,1.3320142,-2.526083,-1.065161,0.2624752,2.3971752,-2.7885582
6/15/18 0:00,2.303708,-3.2738152,-0.9827559,0.4242331,3.2864639,-3.6980483
6/16/18 0:00,0.632926,-3.4118538,-0.8667785,-0.09766518,1.4997045,-3.31418862
6/17/18 0:00,0.17635846,-1.6465013,-0.7691133,-0.32962,0.94547176,-1.3168813
6/18/18 0:00,0.3763399,-1.4314069,-0.6317717,-0.1770182,1.0081116,-1.2543887
6/19/18 0:00,0.08921325,-2.4837997,-0.5066381,-0.082405,0.59585135,-2.4013947
6/20/18 0:00,-0.23568726,-2.0548007,-0.4822218,-0.03662444,0.24653454,-2.01817626
6/21/18 0:00,1.0381149,0.06875551,-0.5493667,0.1556539,1.5874816,-0.08689839
6/22/18 0:00,-0.6516545,-1.6220404,-0.6043033,-0.2624752,-0.0473512,-1.3595652
6/23/18 0:00,-1.5038939,-0.43228364,-0.6134594,-0.3265679,-0.8904345,-0.10571574
6/24/18 0:00,0.84874797,3.6484344,-0.6439798,0.1403937,1.49272777,3.5080407
6/25/18 0:00,0.65629077,4.437666,-0.6195635,0.1220815,1.27585427,4.3155845
6/26/18 0:00,-1.4162889,0.97555363,-0.4669617,-0.02746833,-0.9493272,1.00302196
6/27/18 0:00,-3.3716211,-1.1168236,-0.3784526,-0.1403937,-2.9931685,-0.9764299
6/28/18 0:00,-4.3214674,-1.3939186,-0.4700137,0.4181291,-3.8514537,-1.8120477
6/29/18 0:00,-3.6721926,-1.115839,-0.6470318,0.1037693,-3.0251608,-1.2196083
6/30/18 0:00,-3.5782676,-1.4254181,-0.7141767,0.01526019,-2.8640909,-1.44067829
7/1/18 0:00,-3.3966417,0.44657326,-0.6378757,0.3357241,-2.758766,0.11084916
7/2/18 0:00,-0.98977447,2.8700438,-0.5402105,-0.16481,-0.44956397,3.0348538
7/3/18 0:00,1.2333349,4.1210117,-0.4761178,0.4333892,1.7094527,3.6876225
7/4/18 0:00,4.4405003,1.4808209,-0.49443,0.4181291,4.9349303,1.0626918
7/5/18 0:00,3.185058,-0.28395653,-0.5371585,0.0579887,3.7222165,-0.34194523
7/6/18 0:00,6.406357,5.0245285,-0.5981992,0.3021517,7.0045562,4.7223768
7/7/18 0:00,4.8704176,1.6971357,-0.744697,-0.4761178,5.6151146,2.1732535
7/8/18 0:00,2.9606674,-4.3467894,-1.010224,-0.1892263,3.9708914,-4.1575631
7/9/18 0:00,1.4104766,-3.9989219,-1.239127,-0.2563711,2.6496036,-3.7425508
7/10/18 0:00,2.9497867,-1.1805756,-1.242179,-0.5707309,4.1919657,-0.6098447
7/11/18 0:00,0.50394714,-1.5617417,-1.089577,-0.1281856,1.59352414,-1.4335561
7/12/18 0:00,2.2241044,2.1499038,-0.9278193,-0.01220815,3.1519237,2.16211195
7/13/18 0:00,3.6550372,8.2983465,-0.8118418,-0.009156111,4.466879,8.307502611
7/14/18 0:00,0.63722205,6.3814173,-0.6989165,0.06714481,1.33613855,6.31427249
7/15/18 0:00,3.6174974,1.420783,-0.6378757,0.6378757,4.2553731,0.7829073
7/16/18 0:00,5.396888,0.053755403,-0.5646268,0.8789867,5.9615148,-0.825231297
7/17/18 0:00,3.0717041,4.0393696,-0.4303372,0.5310544,3.5020413,3.5083152
7/18/18 0:00,4.3144703,7.1500072,-0.1892263,0.2868915,4.5036966,6.8631157
7/19/18 0:00,9.217203,1.9483621,0.003052037,0.8576224,9.214150963,1.0907397
7/20/18 0:00,3.6537127,3.0285277,0.06409278,0.5127422,3.58961992,2.5157855
7/21/18 0:00,2.29263,5.7073617,-0.1007172,0.2838394,2.3933472,5.4235223
7/22/18 0:00,3.067848,8.6681795,-0.3082557,0.2624752,3.3761037,8.4057043
7/23/18 0:00,2.499969,2.0361004,-0.2899435,0.662292,2.7899125,1.3738084
7/24/18 0:00,0.8373612,8.545603,-0.05493667,0.7874255,0.89229787,7.7581775
7/25/18 0:00,6.6506753,2.126098,0.2319548,-0.0244163,6.4187205,2.1505143
7/26/18 0:00,1.5991926,0.003398657,0.332672,0.2350069,1.2665206,-0.231608243
7/27/18 0:00,-5.769098,-1.4832395,0.1007172,0.2166946,-5.8698152,-1.6999341
7/28/18 0:00,-2.5355,3.0917242,-0.3479322,0.5005341,-2.1875678,2.5911901
7/29/18 0:00,3.6978514,6.680518,-0.7904776,0.003052037,4.488329,6.677465963
7/30/18 0:00,2.1292753,6.507597,-1.095681,-0.5432626,3.2249563,7.0508596
7/31/18 0:00,1.6878105,2.139655,-1.056005,-0.0244163,2.7438155,2.1640713
8/1/18 0:00,-1.891759,-0.47745013,-0.6256676,0.4089729,-1.2660914,-0.88642303
8/2/18 0:00,-7.0937586,-6.0628924,-0.1709141,1.181138,-6.9228445,-7.2440304
8/3/18 0:00,-4.047395,-5.7641573,-0.1556539,0.656188,-3.8917411,-6.4203453
8/4/18 0:00,-3.3730674,-3.3667455,-0.2868915,0.9186631,-3.0861759,-4.2854086
8/5/18 0:00,-1.1539061,-0.024665833,-0.2166946,0.7904776,-0.9372115,-0.815143433
8/6/18 0:00,0.77932787,-2.3588116,-0.1709141,0.1129254,0.95024197,-2.471737
8/7/18 0:00,4.011076,-3.4971547,-0.49443,0.9644437,4.505506,-4.4615984
8/8/18 0:00,-1.553839,-3.1350648,-0.9003509,0.5981992,-0.6534881,-3.733264
8/9/18 0:00,-0.5740988,-2.1341348,-1.092629,0.2868915,0.5185302,-2.4210263
8/10/18 0:00,1.1982082,-2.0607805,-1.001068,0.332672,2.1992762,-2.3934525
8/11/18 0:00,-1.894362,-0.85292315,-0.8515183,0.3601404,-1.0428437,-1.21306355
8/12/18 0:00,-2.5532641,-2.7569118,-0.6195635,0.49443,-1.9337006,-3.2513418
8/13/18 0:00,-1.7070125,-6.4269314,-0.2380589,-0.01526019,-1.4689536,-6.41167121
8/14/18 0:00,0.6896446,-1.2733176,0.2624752,1.281856,0.4271694,-2.5551736
8/15/18 0:00,10.074828,3.4789634,0.6409278,0.7843735,9.4339002,2.6945899
8/16/18 0:00,8.785127,0.6985923,0.7080726,0.2594231,8.0770544,0.4391692
8/17/18 0:00,-2.042516,-0.34083486,0.579887,-0.5981992,-2.622403,0.25736434
8/18/18 0:00,-1.5606899,4.5980988,0.1892263,-0.4211811,-1.7499162,5.0192799
8/19/18 0:00,2.3494809,1.7008113,-0.4517015,-0.5707309,2.8011824,2.2715422
8/20/18 0:00,-5.237858,0.63616776,-0.8057377,-0.7385929,-4.4321203,1.37476066
8/21/18 0:00,-8.914896,-2.4889786,-0.7508011,-0.1587059,-8.1640949,-2.3302727
8/22/18 0:00,-10.786825,-1.485427,-0.6348237,-0.2289028,-10.1520013,-1.2565242
8/23/18 0:00,-9.549803,-1.4835047,-1.00412,-0.1892263,-8.545683,-1.2942784
8/24/18 0:00,-8.717667,-2.1045368,-1.51381,-0.8911948,-7.203857,-1.213342
8/25/18 0:00,-8.5096245,0.35596943,-1.696933,-0.8972989,-6.8126915,1.25326833
8/26/18 0:00,-7.453391,0.48982167,-1.645048,-1.245231,-5.808343,1.73505267
8/27/18 0:00,-6.0508046,-2.8208995,-1.779338,-0.3052037,-4.2714666,-2.5156958
8/28/18 0:00,5.065935,1.2604438,-2.179154,0.16481,7.245089,1.0956338
8/29/18 0:00,10.063631,2.7942553,-2.466046,-0.3570883,12.529677,3.1513436
8/30/18 0:00,5.0015526,-2.2751908,-2.444682,-0.9308712,7.4462346,-1.3443196
8/31/18 0:00,8.480791,2.8720438,-2.44163,-1.074317,10.922421,3.9463608
9/1/18 0:00,1.5493498,-2.4842439,-2.548451,-1.837326,4.0978008,-0.6469179
9/2/18 0:00,-6.9846044,2.870959,-2.527087,-1.135358,-4.4575174,4.006317
9/3/18 0:00,3.012251,0.8132212,-2.289028,-0.9980161,5.301279,1.8112373
9/4/18 0:00,0.6264713,3.3016012,-2.194415,-0.7294368,2.8208863,4.031038
9/5/18 0:00,3.933899,1.5268784,-2.243247,-0.4700137,6.177146,1.9968921
9/6/18 0:00,0.41862512,-2.9343333,-2.090645,-0.2044865,2.50927012,-2.7298468
9/7/18 0:00,-2.1236498,6.79902,-1.437509,-1.428353,-0.6861408,8.227373
9/8/18 0:00,2.3859487,7.003862,-0.5218983,-1.66336,2.907847,8.667222
9/9/18 0:00,3.5408783,2.5760224,0.1037693,-0.9644437,3.437109,3.5404661
9/10/18 0:00,-2.4780438,2.0826378,0.3052037,-0.7019685,-2.7832475,2.7846063
9/11/18 0:00,-2.9765797,6.2515,0.161758,-1.071265,-3.1383377,7.322765
9/12/18 0:00,5.4478297,4.617363,-0.1587059,-0.4486494,5.6065356,5.0660124
9/13/18 0:00,2.2167952,1.7013077,-0.6775522,0.07324889,2.8943474,1.62805881
9/14/18 0:00,-6.1397457,1.3029014,-1.043797,0.4394933,-5.0959487,0.8634081
9/15/18 0:00,-9.178953,-0.462471,-1.092629,0.2411109,-8.086324,-0.7035819
9/16/18 0:00,-10.913052,-1.0617135,-0.9980161,0.01831222,-9.9150359,-1.08002572
9/17/18 0:00,-9.873114,2.176975,-1.01938,-0.4333892,-8.853734,2.6103642
9/18/18 0:00,-5.585718,2.6295528,-1.086525,-1.376469,-4.499193,4.0060218
9/19/18 0:00,-3.5380304,1.2852993,-1.126202,-1.522967,-2.4118284,2.8082663
9/20/18 0:00,-1.7128695,-0.6346779,-1.242179,-1.040745,-0.4706905,0.4060671
9/21/18 0:00,-0.79891884,-1.0156076,-1.535175,-0.827102,0.73625616,-0.1885056
9/22/18 0:00,-4.554518,-1.4772935,-1.922783,-0.744697,-2.631735,-0.7325965
9/23/18 0:00,-7.168806,-0.45785713,-2.176102,-1.730505,-4.992704,1.27264787
9/24/18 0:00,-10.142258,1.1844473,-2.069281,-1.880055,-8.072977,3.0645023
9/25/18 0:00,-10.43025,-0.19274926,-1.635892,-1.883107,-8.794358,1.69035774
9/26/18 0:00,-6.4307427,1.4803314,-1.248283,-2.408057,-5.1824597,3.8883884
9/27/18 0:00,-1.735554,1.323843,-1.291012,-2.716313,-0.444542,4.040156
9/28/18 0:00,-5.707631,0.9399872,-1.846482,-1.15367,-3.861149,2.0936572
9/29/18 0:00,-10.012736,3.328558,-2.597283,-0.2655272,-7.415453,3.5940852
9/30/18 0:00,-3.7655563,2.2458115,-3.16191,-0.8850907,-0.6036463,3.1309022
10/1/18 0:00,-5.3376093,1.055466,-3.28094,-1.840378,-2.0566693,2.895844
10/2/18 0:00,-5.371792,4.1346016,-3.024569,-0.8698305,-2.347223,5.0044321
10/3/18 0:00,-6.806801,1.3766781,-2.649168,-1.284908,-4.157633,2.6615861
10/4/18 0:00,-11.296546,-0.21812999,-2.392797,-2.591179,-8.903749,2.37304901
10/5/18 0:00,-9.170683,0.97102594,-2.246299,-2.679688,-6.924384,3.65071394
10/6/18 0:00,-9.514244,0.26211357,-1.99298,-2.768198,-7.521264,3.03031157
10/7/18 0:00,-2.6665783,3.5090828,-1.547383,-1.867847,-1.1191953,5.3769298
10/8/18 0:00,4.3277254,4.765051,-1.233023,-1.00412,5.5607484,5.769171
10/9/18 0:00,3.1906981,-1.2901125,-1.309324,-1.080421,4.5000221,-0.2096915
10/10/18 0:00,-7.855236,-2.8153062,-1.66336,-1.236075,-6.191876,-1.5792312
10/11/18 0:00,-9.964905,-6.4830227,-2.139478,-1.135358,-7.825427,-5.3476647
10/12/18 0:00,-8.996704,-4.8822613,-2.578971,-0.8362581,-6.417733,-4.0460032
10/13/18 0:00,-8.645559,-2.4970367,-2.917747,0.1098733,-5.727812,-2.60691
10/14/18 0:00,-7.9588194,-1.4650176,-2.98184,0.6195635,-4.9769794,-2.0845811
10/15/18 0:00,-7.73116,-2.3542228,-2.923851,1.260491,-4.807309,-3.6147138
10/16/18 0:00,-8.561586,-5.043108,-2.871967,-0.2929955,-5.689619,-4.7501125
10/17/18 0:00,-5.4699903,-6.622675,-2.731573,-0.5341065,-2.7384173,-6.0885685
10/18/18 0:00,-4.33501,-5.321784,-2.508774,-1.422249,-1.826236,-3.899535
10/19/18 0:00,-3.4453228,-2.2632236,-2.273767,-2.505722,-1.1715558,0.2424984
10/20/18 0:00,-5.6530437,-1.5671546,-2.160842,-2.902487,-3.4922017,1.3353324
10/21/18 0:00,-4.7544494,0.8467604,-2.130322,-2.389745,-2.6241274,3.2365054
10/22/18 0:00,-5.0676823,-4.422228,-2.3226,-3.195483,-2.7450823,-1.226745
10/23/18 0:00,-4.8708897,-5.482586,-2.691897,-2.661376,-2.1789927,-2.82121
10/24/18 0:00,-8.252201,-8.41996,-2.917747,-2.978788,-5.334454,-5.441172
10/25/18 0:00,-2.957283,-12.26947,-2.807874,-3.024569,-0.149409,-9.244901
10/26/18 0:00,2.3681126,-9.227423,-2.466046,-1.49855,4.8341586,-7.728873
10/27/18 0:00,0.78863335,-8.586339,-2.301236,-1.275751,3.08986935,-7.310588
10/28/18 0:00,0.16674924,-6.434728,-2.261559,-1.63284,2.42830824,-4.801888
10/29/18 0:00,1.7522466,-1.1795322,-2.151686,-1.236075,3.9039326,0.0565428
10/30/18 0:00,2.582086,6.5396214,-1.898367,-1.049901,4.480453,7.5895224
10/31/18 0:00,-5.4959416,8.372477,-1.79765,-0.9369754,-3.6982916,9.3094524
11/1/18 0:00,1.8674202,8.016305,-2.047917,-1.413093,3.9153372,9.429398
11/2/18 0:00,2.0572784,-1.9087601,-2.447734,-0.991912,4.5050124,-0.9168481
11/3/18 0:00,-7.0676136,-2.879469,-2.765146,-1.049901,-4.3024676,-1.829568
11/4/18 0:00,-13.634994,0.59339905,-2.987944,-1.684724,-10.64705,2.27812305
11/5/18 0:00,-5.8427315,6.6382437,-3.13139,-2.68274,-2.7113415,9.3209837
11/6/18 0:00,-4.9906235,7.1322603,-3.039829,-2.9971,-1.9507945,10.1293603
11/7/18 0:00,1.9845104,5.998228,-2.844498,-2.444682,4.8290084,8.44291
11/8/18 0:00,6.834936,1.3783836,-2.893331,-2.047917,9.728267,3.4263006
11/9/18 0:00,-2.285305,-2.610939,-3.110026,-1.815962,0.824721,-0.794977
11/10/18 0:00,-7.4157085,-3.8382473,-3.052037,-1.321532,-4.3636715,-2.5167153
11/11/18 0:00,-3.8850117,-4.9370537,-2.47215,-1.541279,-1.4128617,-3.3957747
11/12/18 0:00,-3.3991108,-4.045286,-1.989928,-2.582023,-1.4091828,-1.463263
11/13/18 0:00,-3.3709254,-1.6719627,-1.996032,-2.221883,-1.3748934,0.5499203
11/14/18 0:00,2.1004086,4.2812557,-2.435525,-2.0235,4.5359336,6.3047557
11/15/18 0:00,5.5161552,1.0619164,-2.804822,-1.52907,8.3209772,2.5909864
11/16/18 0:00,-3.7744846,-0.47623634,-2.914695,-1.068213,-0.8597896,0.59197666
11/17/18 0:00,-10.605858,-1.4335651,-2.740729,-1.342896,-7.865129,-0.0906691
11/18/18 0:00,-7.1647973,-5.6236744,-2.429421,-1.28796,-4.7353763,-4.3357144
11/19/18 0:00,-7.5501,-6.8472643,-2.206623,-1.291012,-5.343477,-5.5562523
11/20/18 0:00,-7.6682434,-6.057013,-2.185258,-1.397833,-5.4829854,-4.65918
11/21/18 0:00,-8.910944,-4.475374,-2.163894,-1.84343,-6.74705,-2.631944
11/22/18 0:00,-11.264223,-4.4371204,-2.026552,-1.971616,-9.237671,-2.4655044
11/23/18 0:00,-11.891956,-5.6901903,-1.745765,-1.880055,-10.146191,-3.8101353
11/24/18 0:00,-11.953386,-5.546834,-1.504654,-2.0235,-10.448732,-3.523334
11/25/18 0:00,-10.5406475,-4.4232464,-1.33374,-1.907523,-9.2069075,-2.5157234
11/26/18 0:00,-12.443424,-5.5072174,-1.254387,-1.959408,-11.189037,-3.5478094
11/27/18 0:00,-8.51564,-6.6690674,-1.202503,-1.79765,-7.313137,-4.8714174
11/28/18 0:00,-7.5553455,-5.3317337,-1.156722,-1.916679,-6.3986235,-3.4150547
11/29/18 0:00,-7.95776,-3.4972992,-1.159774,-2.090645,-6.797986,-1.4066542
11/30/18 0:00,-7.2370586,-1.9144802,-1.239127,-1.928887,-5.9979316,0.0144068
12/1/18 0:00,-6.5970836,-3.9348545,-1.312376,-1.464978,-5.2847076,-2.4698765
12/2/18 0:00,-5.8667297,-0.4250164,-1.31848,-1.819014,-4.5482497,1.3939976
12/3/18 0:00,-0.22850227,0.27990913,-1.361208,-2.188311,1.13270573,2.46822013
12/4/18 0:00,2.9763908,1.0071564,-1.544331,-2.206623,4.5207218,3.2137794
12/5/18 0:00,0.8969898,-1.9329224,-1.770181,-1.904471,2.6671708,-0.0284514
12/6/18 0:00,-0.5357475,-2.9242973,-1.864795,-1.837326,1.3290475,-1.0869713
12/7/18 0:00,0.18473625,-1.7855091,-1.907523,-1.043797,2.09225925,-0.7417121
12/8/18 0:00,0.9198078,-4.002472,-2.005188,-1.062109,2.9249958,-2.940363
12/9/18 0:00,-0.99921036,-4.669014,-2.066229,-1.880055,1.06701864,-2.788959
12/10/18 0:00,-2.576582,-3.9600983,-1.974668,-2.267663,-0.601914,-1.6924353
12/11/18 0:00,-2.4189339,-3.5108814,-1.837326,-2.466046,-0.5816079,-1.0448354
12/12/18 0:00,-1.8653293,-3.4918385,-1.761025,-2.212727,-0.1043043,-1.2791115
12/13/18 0:00,-1.1138058,-4.274765,-1.779338,-1.831222,0.6655322,-2.443543
12/14/18 0:00,-0.6568527,-4.24189,-1.864795,-1.693881,1.2079423,-2.548009
12/15/18 0:00,0.10155487,-3.6745377,-1.996032,-1.672516,2.09758687,-2.0020217
12/16/18 0:00,-0.79253936,-1.5336723,-2.102854,-1.565695,1.31031464,0.0320227
12/17/18 0:00,1.8027468,-1.8481026,-2.066229,-2.145582,3.8689758,0.2974794
12/18/18 0:00,2.3323727,-0.59264755,-2.041813,-1.31848,4.3741857,0.72583245
12/19/18 0:00,1.6678238,-1.3674126,-2.038761,-1.733557,3.7065848,0.3661444
12/20/18 0:00,0.50681305,-2.8129978,-1.996032,-1.577903,2.50284505,-1.2350948
12/21/18 0:00,-0.8442917,-3.4956193,-1.831222,-1.471082,0.9869303,-2.0245373
12/22/18 0:00,-1.0528628,-2.800446,-1.635892,-1.30322,0.5830292,-1.497226
12/23/18 0:00,-1.8115578,-2.8631678,-1.504654,-1.31848,-0.3069038,-1.5446878
12/24/18 0:00,-4.7926254,-1.2917252,-1.391729,-1.12315,-3.4008964,-0.1685752
12/25/18 0:00,-5.113931,0.09652686,-1.315428,-0.8820387,-3.798503,0.97856556
12/26/18 0:00,-1.2008559,-1.419611,-1.300168,-1.361208,0.0993121,-0.058403
12/27/18 0:00,2.3171692,-0.6836469,-1.324584,-1.126202,3.6417532,0.4425551
12/28/18 0:00,1.47085,-1.9986267,-1.400885,-1.577903,2.871735,-0.4207237
12/29/18 0:00,0.7487793,-3.3406944,-1.486342,-1.608423,2.2351213,-1.7322714
12/30/18 0:00,1.1252607,-0.9329853,-1.532123,-1.63284,2.6573837,0.6998547
12/31/18 0:00,-1.7047558,-3.138134,-1.568747,-1.464978,-0.1360088,-1.673156
1/1/19 0:00,-4.673834,-3.951517,-1.538227,-2.151686,-3.135607,-1.799831
1/2/19 0:00,-0.84964645,-1.3594872,-1.410041,-1.605371,0.56039455,0.2458838
1/3/19 0:00,2.119369,0.35131645,-1.28796,-1.065161,3.407329,1.41647745
1/4/19 0:00,-0.87109923,1.8486487,-1.294064,-0.9308712,0.42296477,2.7795199
1/5/19 0:00,0.4553585,0.7839513,-1.321532,-1.272699,1.7768905,2.0566503
1/6/19 0:00,0.36764336,-1.4604355,-1.239127,-1.025484,1.60677036,-0.4349515
1/7/19 0:00,-0.16116524,-2.2839756,-1.150618,-0.9827559,0.98945276,-1.3012197
1/8/19 0:00,-0.82936335,-1.957346,-1.178086,-0.8118418,0.34872265,-1.1455042
1/9/19 0:00,-0.3830639,-2.3503034,-1.330688,-1.416145,0.9476241,-0.9341584
1/10/19 0:00,-1.881258,-2.9185333,-1.477186,-1.608423,-0.404072,-1.3101103
1/11/19 0:00,-3.1708755,-4.160797,-1.48329,-1.321532,-1.6875855,-2.839265
1/12/19 0:00,-2.6468792,-3.4376698,-1.464978,-1.291012,-1.1819012,-2.1466578
1/13/19 0:00,-5.9242506,-3.3577576,-1.547383,-1.745765,-4.3768676,-1.6119926
1/14/19 0:00,-7.868389,-2.515583,-1.767129,-1.495498,-6.10126,-1.020085
1/15/19 0:00,-6.4957385,-0.7573681,-1.938043,-1.388677,-4.5576955,0.6313089
1/16/19 0:00,-3.628675,-0.34723663,-2.084541,-1.071265,-1.544134,0.72402837
1/17/19 0:00,-1.7165118,-1.4657288,-2.12727,-1.815962,0.4107582,0.3502332
1/18/19 0:00,-1.3037378,0.39863396,-2.136426,-2.084541,0.8326882,2.48317496
1/19/19 0:00,2.7530537,2.0857086,-2.099802,-2.426369,4.8528557,4.5120776
1/20/19 0:00,2.915966,-0.87833405,-2.047917,-2.099802,4.963883,1.22146795
1/21/19 0:00,0.32538414,-2.0215302,-1.858691,-1.376469,2.18407514,-0.6450612
1/22/19 0:00,-2.0398743,-2.67309,-1.489394,-1.608423,-0.5504803,-1.064667
1/23/19 0:00,-2.1154876,-3.2241917,-1.049901,-1.440561,-1.0655866,-1.7836307
1/24/19 0:00,-1.2752154,-4.4266095,-0.7508011,-1.443614,-0.5244143,-2.9829955
1/25/19 0:00,-3.9275837,-5.0724707,-0.7782694,-1.284908,-3.1493143,-3.7875627
1/26/19 0:00,-6.055291,-4.0342827,-1.016328,-1.33374,-5.038963,-2.7005427
1/27/19 0:00,-6.22927,-0.19857728,-1.098733,-1.16893,-5.130537,0.97035272
1/28/19 0:00,0.40562057,3.3992023,-0.9491835,-1.394781,1.35480407,4.7939833
1/29/19 0:00,2.595316,1.1594982,-0.7263848,-1.46803,3.3217008,2.6275282
1/30/19 0:00,1.0400944,-0.6734886,-0.6683961,-1.037693,1.7084905,0.3642044
1/31/19 0:00,0.120370865,-1.6856613,-0.7599572,-1.257439,0.880328065,-0.4282223
2/1/19 0:00,-4.2489223,-1.1355801,-0.9156111,-0.9797038,-3.3333112,-0.1558763
2/2/19 0:00,-3.543745,-0.4400983,-1.01938,-1.461926,-2.524365,1.0218277
2/3/19 0:00,-1.1368738,2.6212711,-1.016328,-0.65924,-0.1205458,3.2805111
2/4/19 0:00,2.017664,-0.7646694,-1.071265,-0.4455974,3.088929,-0.319072
2/5/19 0:00,-2.4139023,-1.46064,-1.370365,-1.059057,-1.0435373,-0.401583
2/6/19 0:00,-4.9604273,-1.3566284,-1.715245,-1.703037,-3.2451823,0.3464086
2/7/19 0:00,-3.3222773,1.8621159,-1.754921,-1.016328,-1.5673563,2.8784439
2/8/19 0:00,0.5908581,1.4223671,-1.49855,-0.7324889,2.0894081,2.154856
2/9/19 0:00,0.008932591,2.6658955,-1.291012,-0.9766518,1.299944591,3.6425473
2/10/19 0:00,-0.7989483,3.1849232,-1.355104,-1.425301,0.5561557,4.6102242
2/11/19 0:00,2.5370178,-0.8374634,-1.486342,-1.687776,4.0233598,0.8503126
2/12/19 0:00,-0.4036038,-5.792742,-1.471082,-1.489394,1.0674782,-4.303348
2/13/19 0:00,3.3851547,-0.18588257,-1.31848,-1.507706,4.7036347,1.32182343
2/14/19 0:00,-0.007024765,1.3355083,-1.196398,-1.63284,1.189373235,2.9683483
2/15/19 0:00,-3.6981602,-0.016792297,-1.196398,-1.596215,-2.5017622,1.579422703
2/16/19 0:00,-3.7451515,0.1561569,-1.278803,-0.7874255,-2.4663485,0.9435824
2/17/19 0:00,-0.40577698,5.670229,-1.358156,-0.8332061,0.95237902,6.5034351
2/18/19 0:00,-0.40530968,-0.33813667,-1.214711,-1.037693,0.80940132,0.69955633
2/19/19 0:00,3.272894,-1.4586391,-0.7874255,-1.205555,4.0603195,-0.2530841
2/20/19 0:00,-0.29162216,1.2146397,-0.3387761,-0.9003509,0.04715394,2.1149906
2/21/19 0:00,-0.96009254,-2.3226986,-0.2411109,-0.7569052,-0.71898164,-1.5657934
2/22/19 0:00,-4.0787897,-0.8308449,-0.5280024,-0.9766518,-3.5507873,0.1458069
2/23/19 0:00,-1.7088687,3.6749802,-1.013276,-1.156722,-0.6955927,4.8317022
2/24/19 0:00,-1.5396194,4.5486736,-1.489394,-1.297116,-0.0502254,5.8457896
2/25/19 0:00,3.516796,7.8453903,-1.736609,-1.315428,5.253405,9.1608183
2/26/19 0:00,-2.7542665,-0.086720705,-1.638944,-1.471082,-1.1153225,1.384361295
2/27/19 0:00,-1.9355221,3.7628093,-1.416145,-1.059057,-0.5193771,4.8218663
2/28/19 0:00,-3.3550298,5.5701027,-1.367313,-0.8148939,-1.9877168,6.3849966
3/1/19 0:00,-2.0426674,2.8889546,-1.584007,-0.6470318,-0.4586604,3.5359864
3/2/19 0:00,-0.8864193,1.9297171,-1.809858,-1.007172,0.9234387,2.9368891
3/3/19 0:00,1.8637409,3.1850147,-1.773234,-1.309324,3.6369749,4.4943387
3/4/19 0:00,-2.7405977,3.8807971,-1.602319,-1.007172,-1.1382787,4.8879691
3/5/19 0:00,-1.3807988,2.5297947,-1.535175,-0.8026857,0.1543762,3.3324804
3/6/19 0:00,0.4349556,0.9529896,-1.66336,-1.028536,2.0983156,1.9815256
3/7/19 0:00,1.6327856,-2.1943083,-1.791546,-1.352052,3.4243316,-0.8422563
3/8/19 0:00,-1.5194206,-3.0142326,-1.81291,-1.654204,0.2934894,-1.3600286
3/9/19 0:00,-2.976553,-4.5793247,-1.748817,-1.507706,-1.227736,-3.0716187
3/10/19 0:00,-2.9186673,-5.966301,-1.67862,-1.144514,-1.2400473,-4.821787
